primary_artist,primary_artist_id,featured_artist,featured_artist_id,track,track_id,unique_id
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,City Girls,37hAfseJWi0G3Scife12Il,Leave Em Alone,3PPEXhPmvMwM2ResVZrk5o,699OTQXzgjhIYAHMy9RyPD37hAfseJWi0G3Scife12Il
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,PnB Rock,21WS9wngs9AqFckK7yYJPM,Leave Em Alone,3PPEXhPmvMwM2ResVZrk5o,699OTQXzgjhIYAHMy9RyPD21WS9wngs9AqFckK7yYJPM
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,K CAMP,5bgfj5zUoWpyeVatGDjn6H,Lottery (Renegade),5vtLZ3n3UauUgFoGLeFsrR,699OTQXzgjhIYAHMy9RyPD5bgfj5zUoWpyeVatGDjn6H
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Calin Pop,7lgJ9XogLFvYH53X69cVTY,Un Alt an,74cIeLipNvdWdZDm1d1DHe,699OTQXzgjhIYAHMy9RyPD7lgJ9XogLFvYH53X69cVTY
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Elton John,3PhoLpVuITZKcymswpck5b,Cold Heart - PNAU Remix,2EJMc8Ifk2uz5ovZxQ30CC,699OTQXzgjhIYAHMy9RyPD3PhoLpVuITZKcymswpck5b
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Cold Heart - PNAU Remix,2EJMc8Ifk2uz5ovZxQ30CC,699OTQXzgjhIYAHMy9RyPD6M2wZ9GZgrQXHCFfjv46we
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,PNAU,6n28c9qs9hNGriNa72b26u,Cold Heart - PNAU Remix,2EJMc8Ifk2uz5ovZxQ30CC,699OTQXzgjhIYAHMy9RyPD6n28c9qs9hNGriNa72b26u
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Alexandra Stan,0BmLNz4nSLfoWYW1cYsElL,Come Into My World|Tokyo,0RvMdmO2h22euEX7CZogJX|4lzpOueKGKFYyLl5JeVLOA,699OTQXzgjhIYAHMy9RyPD0BmLNz4nSLfoWYW1cYsElL
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,Heat Waves,6o8tTQWvJPRRro9gP0DfSC,699OTQXzgjhIYAHMy9RyPD4yvcSjfu4PC0CYQyLy4wSq
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Nicole Cherry,6rgOaYJps51uMmUyzm5fi7,Dansează amândoi|Scrie-mi pe suflet,0xaNtxB84nNwYdLtdROZbs|6wFhiVXBPGfqzTXPW9StaB,699OTQXzgjhIYAHMy9RyPD6rgOaYJps51uMmUyzm5fi7
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,BoyWithUke,1Cd373x8qzC7SNUg5IToqp,Toxic,1i713BM69vXPnh4uSr5LSL,699OTQXzgjhIYAHMy9RyPD1Cd373x8qzC7SNUg5IToqp
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Amaarae,21UPYSRWFKwtqvSAnFnSvS,SAD GIRLZ LUV MONEY - Remix,1lY6Fo59JZevjJ8DJ87NQr,699OTQXzgjhIYAHMy9RyPD21UPYSRWFKwtqvSAnFnSvS
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,SAD GIRLZ LUV MONEY - Remix,1lY6Fo59JZevjJ8DJ87NQr,699OTQXzgjhIYAHMy9RyPD1U1el3k54VvEUzo3ybLPlM
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Moliy,2hVWBpjLW4Q7fboYz2pVYK,SAD GIRLZ LUV MONEY - Remix,1lY6Fo59JZevjJ8DJ87NQr,699OTQXzgjhIYAHMy9RyPD2hVWBpjLW4Q7fboYz2pVYK
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Ioana Ignat,1WsXapPbIEOveVpEKjaGHu,Dacă tu nu ai fi|Ultimul anunț,00tfv4O5jq9vob6NBft6RV|1Ebum3BO7Uw60ELlKZErDu,699OTQXzgjhIYAHMy9RyPD1WsXapPbIEOveVpEKjaGHu
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Edward Sanda,2D8tuLHq2d4mctp2WTk62V,Dacă tu nu ai fi,1Ebum3BO7Uw60ELlKZErDu,699OTQXzgjhIYAHMy9RyPD2D8tuLHq2d4mctp2WTk62V
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,Bored|Happier Than Ever|all the good girls go to hell|bury a friend,1BU67Su05zf383ZyGUTQRK|2BXrePZpcasQQoXLFE3nsz|5lI06N3tpGiufCUdDsDMwt|5qxQP7Nrvcgxz8mHJkTYtO,699OTQXzgjhIYAHMy9RyPD6qqNVTkY8uBg9cP3Jd7DAH
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Liviu Teodorescu,7Ml36YHsejaW7jVjJAhW4a,Muzele|Îți dau inima de tot,3FZgFrbCJbcDmFL9BEtRTw|6O5JvfteX7k7d1urQF0igY,699OTQXzgjhIYAHMy9RyPD7Ml36YHsejaW7jVjJAhW4a
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,ACRAZE,4pnp4w9g30yLfVIAFnZMRd,Do It To It,1VwAjtjtDOCvGoSnQIxvkK,699OTQXzgjhIYAHMy9RyPD4pnp4w9g30yLfVIAFnZMRd
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Cherish,1c70yCa8sRgIiQxl3HOEFo,Do It To It,1VwAjtjtDOCvGoSnQIxvkK,699OTQXzgjhIYAHMy9RyPD1c70yCa8sRgIiQxl3HOEFo
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,NEIKED,5H6xmHXjsq98NLbEjuE29f,Better Days,2YkEMk7Mlo9VJX1SXX8sga,699OTQXzgjhIYAHMy9RyPD5H6xmHXjsq98NLbEjuE29f
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Mae Muller,1BEUkE2CSUgHTLSBMZdnFB,Better Days,2YkEMk7Mlo9VJX1SXX8sga,699OTQXzgjhIYAHMy9RyPD1BEUkE2CSUgHTLSBMZdnFB
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Polo G,6AgTAQt8XS6jRWi4sX7w49,Better Days|Free Promo|Rich MF|Waves,2YkEMk7Mlo9VJX1SXX8sga|4SwYX8ARc12fT4gW4nQJJF|6JXTIgYZkTl0Ya9mNzAX5Z|7d8Pc6DZ9LKGdg1ZMewYRU,699OTQXzgjhIYAHMy9RyPD6AgTAQt8XS6jRWi4sX7w49
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,"good 4 u|jealousy, jealousy",3hpzmCvoLXi2VxtVg4XvXC|40zruwJsk8UafCz0oi0pok,699OTQXzgjhIYAHMy9RyPD1McMsnEElThX1knmY4oliG
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,NERVO,4j5KBTO4tk7up54ZirNGvK,Come Into My World,4lzpOueKGKFYyLl5JeVLOA,699OTQXzgjhIYAHMy9RyPD4j5KBTO4tk7up54ZirNGvK
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,THE ANXIETY,64H8UqGLbJFHwKtGxiV8OP,Meet Me At Our Spot,4Lkgu3WBwn8bB7PGF6OcFm,699OTQXzgjhIYAHMy9RyPD64H8UqGLbJFHwKtGxiV8OP
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,WILLOW,3rWZHrfrsPBxVy692yAIxF,Meet Me At Our Spot,4Lkgu3WBwn8bB7PGF6OcFm,699OTQXzgjhIYAHMy9RyPD3rWZHrfrsPBxVy692yAIxF
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Tyler Cole,1xoxekeb8jUVHKJB7m6bfg,Meet Me At Our Spot,4Lkgu3WBwn8bB7PGF6OcFm,699OTQXzgjhIYAHMy9RyPD1xoxekeb8jUVHKJB7m6bfg
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Katy Perry,6jJ0s89eD6GaHleKKya26X,Harleys In Hawaii,6P2fGjnF6ueMaN3jyF8HbF,699OTQXzgjhIYAHMy9RyPD6jJ0s89eD6GaHleKKya26X
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Francis On My Mind,6GdAYfQVlByh3CUmlMsswc,Circle of Love|Love You The Most|Swimming Pools,0bDwDPa5YwUFwMwPSChyRj|3yxZzmuYM38mwCoAmYRY7F|4FCUbSF2qub3T3omccCZva,699OTQXzgjhIYAHMy9RyPD6GdAYfQVlByh3CUmlMsswc
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,Leave Before You Love Me,2ivs1zT65TolQi58oEvBxX,699OTQXzgjhIYAHMy9RyPD7gOdHgIoIKoe4i9Tta6qdD
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,In Da Getto,6hQwNSFfkmwScQLDUBbXIM,699OTQXzgjhIYAHMy9RyPD1vyhD5VmyZ7KMfW5gqLgo5
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Skrillex,5he5w2lnU9x7JFhnwcekXX,In Da Getto,6hQwNSFfkmwScQLDUBbXIM,699OTQXzgjhIYAHMy9RyPD5he5w2lnU9x7JFhnwcekXX
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lora,1ht25I3tgkphYm1HI7wMDq,Vrei să te mint?,58soqTgUvYpycF55gmPnb7,699OTQXzgjhIYAHMy9RyPD1ht25I3tgkphYm1HI7wMDq
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Marius Moga,572uUqNnEoaTeR0PuZHtyk,Vrei să te mint?,58soqTgUvYpycF55gmPnb7,699OTQXzgjhIYAHMy9RyPD572uUqNnEoaTeR0PuZHtyk
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,ABBA,0LcJLqbBmaGUft1e9Mm8HV,Don't Shut Me Down|Just A Notion,40ZxDAukg065of6jkrtcG8|7q3khN5WcGd9r5Y0BOxsVl,699OTQXzgjhIYAHMy9RyPD0LcJLqbBmaGUft1e9Mm8HV
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,Peaches,2divK5GOaaJ464zayWpGkt,699OTQXzgjhIYAHMy9RyPD20wkVLutqVOYrc0kxFs7rA
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Giveon,4fxd5Ee7UefO4CUXgwJ7IP,Peaches,2divK5GOaaJ464zayWpGkt,699OTQXzgjhIYAHMy9RyPD4fxd5Ee7UefO4CUXgwJ7IP
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,VUNK,1PMRWTda28Ufeyk8rIBEnf,Ultimul anunț,00tfv4O5jq9vob6NBft6RV,699OTQXzgjhIYAHMy9RyPD1PMRWTda28Ufeyk8rIBEnf
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Duncan Laurence,3klZnJvYGIbWritVwQD434,Arcade,7GILvTAR2ji0pXhnkoCVzT,699OTQXzgjhIYAHMy9RyPD3klZnJvYGIbWritVwQD434
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Manuel Riva,2hkGkEnyudpE42IU4DBt99,Muzele,3FZgFrbCJbcDmFL9BEtRTw,699OTQXzgjhIYAHMy9RyPD2hkGkEnyudpE42IU4DBt99
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Tesher,49YbNTLaaAbZHLtDI2aPGL,Jalebi Baby,2Rm9X89TlPiFhNp1aXQX01,699OTQXzgjhIYAHMy9RyPD49YbNTLaaAbZHLtDI2aPGL
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Jalebi Baby,2Rm9X89TlPiFhNp1aXQX01,699OTQXzgjhIYAHMy9RyPD07YZf4WDAMNwqr4jfgOZ8y
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Trinidad Cardona,4wP1kxjUsc9IR4Iy2smL7o,Dinero,2XMI0WoQoGbVd1Ir69YtYT,699OTQXzgjhIYAHMy9RyPD4wP1kxjUsc9IR4Iy2smL7o
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Alessiah,1EdD1RXOUNqPUJAqwtnHWw,See You Follow,6hqteA8Un7PHqt50kq1rAR,699OTQXzgjhIYAHMy9RyPD1EdD1RXOUNqPUJAqwtnHWw
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Dorian Popa,7qY3EcnVR7pBXBzaHi3bYo,Sută La Sută (Mhm)|Îți plac banii,04pyeoJjlwhxFKNhfROgWE|0uvZBWi0CsxAY69ipwhjQy|1p8fE1wpUPzoCyWGeWVlTK,699OTQXzgjhIYAHMy9RyPD7qY3EcnVR7pBXBzaHi3bYo
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,Lifetime,5uUCcvxoCjU7pC2932rdwM,699OTQXzgjhIYAHMy9RyPD1h6Cn3P4NGzXbaXidqURXs
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Lifetime,5uUCcvxoCjU7pC2932rdwM,699OTQXzgjhIYAHMy9RyPD7c0XG5cIJTrrAgEC3ULPiq
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,070 Shake,12Zk1DFhCbHY6v3xep2ZjI,Lifetime,5uUCcvxoCjU7pC2932rdwM,699OTQXzgjhIYAHMy9RyPD12Zk1DFhCbHY6v3xep2ZjI
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Golan,3v51DcP9QFy7yTdtMy5suW,75,0Ip0u63xPakORNaIA8jo2z,699OTQXzgjhIYAHMy9RyPD3v51DcP9QFy7yTdtMy5suW
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Valeria Stoica,1U0dn9EFyhTfKS4xvFrUSR,75,0Ip0u63xPakORNaIA8jo2z,699OTQXzgjhIYAHMy9RyPD1U0dn9EFyhTfKS4xvFrUSR
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Sam Fender,6zlR5ttMfMNmwf2lecU9Cc,Seventeen Going Under,2KvHXAKXTunNmD8M7cbOkz,699OTQXzgjhIYAHMy9RyPD6zlR5ttMfMNmwf2lecU9Cc
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Promiscuous,3jCd6vrwsk8XsF60e2vUzS,699OTQXzgjhIYAHMy9RyPD2jw70GZXlAI8QzWeY2bgRc
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,Promiscuous,3jCd6vrwsk8XsF60e2vUzS,699OTQXzgjhIYAHMy9RyPD5Y5TRrQiqgUO4S36tzjIRZ
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,MEDUZA,0xRXCcSX89eobfrshSVdyu,Lose Control,4jlOTotFP5iaB8AQuIEMiQ,699OTQXzgjhIYAHMy9RyPD0xRXCcSX89eobfrshSVdyu
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Becky Hill,4EPJlUEBy49EX1wuFOvtjK,Lose Control,4jlOTotFP5iaB8AQuIEMiQ,699OTQXzgjhIYAHMy9RyPD4EPJlUEBy49EX1wuFOvtjK
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Goodboys,2nm38smINjms1LtczR0Cei,Lose Control,4jlOTotFP5iaB8AQuIEMiQ,699OTQXzgjhIYAHMy9RyPD2nm38smINjms1LtczR0Cei
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lee Vent,6L5JkZtdlYoUTN67W26YWK,Love You The Most,0bDwDPa5YwUFwMwPSChyRj,699OTQXzgjhIYAHMy9RyPD6L5JkZtdlYoUTN67W26YWK
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Coi Leray,6AMd49uBDJfhf30Ak2QR5s,At The Top|TWINNEM,3zGzxhMsQ8CUBKvg2Sj5iJ|56NfhTLoIMV9SJlFAT9omr,699OTQXzgjhIYAHMy9RyPD6AMd49uBDJfhf30Ak2QR5s
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Grasu XXL,4BMSu3GY2lP8sH0nmrdgGG,Drumul spre succes|Tare Frate|Turbofin,2Mx9t348toqBbyh5jORhav|2ngx7FkG5cAtCqEOvjIha4|3qRQ01JvhPcO6DEdHjmGm9|7ps2p7mNQ4jGujpOepTJL2,699OTQXzgjhIYAHMy9RyPD4BMSu3GY2lP8sH0nmrdgGG
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,21 Savage,1URnnhqYAYcrqrcwql10ft,Bout A Million|Legacy,0pqOHCHIbf7i7rJgwvBWwy|3wsRfZJaGzQlVfiD2cxcJ5|7nYXGBHtiNBy6zDTBxmVi6,699OTQXzgjhIYAHMy9RyPD1URnnhqYAYcrqrcwql10ft
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,42 Dugg,45gHcnDnMC15sgx3VL7ROG,4 Da Gang|Bout A Million,0pqOHCHIbf7i7rJgwvBWwy|3wsRfZJaGzQlVfiD2cxcJ5|7uhsb8PRoL7Itg4hVmzM2o,699OTQXzgjhIYAHMy9RyPD45gHcnDnMC15sgx3VL7ROG
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Culture Jam,3NbMf2TTL0tcjISP5AFgzf,Waves,7d8Pc6DZ9LKGdg1ZMewYRU,699OTQXzgjhIYAHMy9RyPD3NbMf2TTL0tcjISP5AFgzf
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Calinacho,050D4ZE1dXVfLSrQADtEu3,Balans|Lux,4MFmYwtrdn6Og7wLQl9vuA|7F6yAtTAGnHRqrSFoAnz7S,699OTQXzgjhIYAHMy9RyPD050D4ZE1dXVfLSrQADtEu3
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Foreign Boys,3v0rlk3foGTDmzzl8KPkFC,Balans|Drippy|Haide|Lux|Ya Ey,1nWk7LlPtCuMW3fdCy8zKj|1xNtJLVBPaIm3fhenUj6V1|42s9x1OqjdGN2V4e8e8qAe|4MFmYwtrdn6Og7wLQl9vuA|7F6yAtTAGnHRqrSFoAnz7S,699OTQXzgjhIYAHMy9RyPD3v0rlk3foGTDmzzl8KPkFC
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,D-Block Europe,5VadK1havLhK1OpKYsXv9y,Lake 29|No Competition,4UBWNJEKgCbA1fNBdPOgek|5dF0BhNw54TP7fsPr1RLF1,699OTQXzgjhIYAHMy9RyPD5VadK1havLhK1OpKYsXv9y
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lil Alex,3jB2xQjLOFkVegZlN5bxYl,Drippy,42s9x1OqjdGN2V4e8e8qAe,699OTQXzgjhIYAHMy9RyPD3jB2xQjLOFkVegZlN5bxYl
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,GSA,4o6hqiezo6R08UoFjkcxZS,Drippy,42s9x1OqjdGN2V4e8e8qAe,699OTQXzgjhIYAHMy9RyPD4o6hqiezo6R08UoFjkcxZS
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lil Durk,3hcs9uc56yIGFCSy9leWe7,Free Promo|Rich MF|Voice of the Heroes,3PkPp1KkDSM4bMzQ0eyNTp|4SwYX8ARc12fT4gW4nQJJF|6JXTIgYZkTl0Ya9mNzAX5Z,699OTQXzgjhIYAHMy9RyPD3hcs9uc56yIGFCSy9leWe7
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,TRE,2dXNX52WB4y6OpNIlVjeD9,Haide,1nWk7LlPtCuMW3fdCy8zKj,699OTQXzgjhIYAHMy9RyPD2dXNX52WB4y6OpNIlVjeD9
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Yung Foe,6QACxsSYkDztA6J8t8rvR9,Haide|Ya Ey,1nWk7LlPtCuMW3fdCy8zKj|1xNtJLVBPaIm3fhenUj6V1,699OTQXzgjhIYAHMy9RyPD6QACxsSYkDztA6J8t8rvR9
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Alex Bittman,7bUZ8Ldf1LQgtmRAC8jzZA,Haide,1nWk7LlPtCuMW3fdCy8zKj,699OTQXzgjhIYAHMy9RyPD7bUZ8Ldf1LQgtmRAC8jzZA
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Selly,6hz7etAUGO52hvAjpvIAzc,Sută La Sută (Mhm),04pyeoJjlwhxFKNhfROgWE,699OTQXzgjhIYAHMy9RyPD6hz7etAUGO52hvAjpvIAzc
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Puya,0Dn3AfYwq9cWRhDqtfelNE,Fresh|Sus pe bar,0BD4eSED8NlzPkwxblvQsA|3Ahyw5wwEXf7VjFC22AccP,699OTQXzgjhIYAHMy9RyPD0Dn3AfYwq9cWRhDqtfelNE
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,Danny Phantom,0QfD6if6B2x8N34hBFEvg1,699OTQXzgjhIYAHMy9RyPD15UsOTVnJzReFVN1VCnxy4
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Nane,1QexdJFYGyxdBlEpDSy0d4,$$$,55SksHhymwnL3Cdhuj919S,699OTQXzgjhIYAHMy9RyPD1QexdJFYGyxdBlEpDSy0d4
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Angeles,5530FPrhZcOnERw2hsCpQB,$$$,55SksHhymwnL3Cdhuj919S,699OTQXzgjhIYAHMy9RyPD5530FPrhZcOnERw2hsCpQB
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Migos,6oMuImdp5ZcFhWP0ESe6mG,How We Coming|Made Men,5rifuV96QUx2lDRn9rmbPO|7hAVlr5AGG353nCGXKmdG7,699OTQXzgjhIYAHMy9RyPD6oMuImdp5ZcFhWP0ESe6mG
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Tranda,46lPxU4nZnI2tTGtu1edGF,Fashion,6fhX9WPcC6bba82N5FzZ7d,699OTQXzgjhIYAHMy9RyPD46lPxU4nZnI2tTGtu1edGF
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lil Yachty,6icQOAFXDZKsumw3YXyusw,On Me|SaintLaurentYSL,3fjKRKjOL3AuiwNCkebhUw|6A6eIwoUtvQfIP6nhyb5iQ,699OTQXzgjhIYAHMy9RyPD6icQOAFXDZKsumw3YXyusw
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,Icy,1JdeWNn6ED37a3EiwgHoOX,699OTQXzgjhIYAHMy9RyPD13y7CgLHjMVRMDqxdx0Xdo
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,Legacy|Macarena,00GL4Z17JRVax2wH1gxX09|7nYXGBHtiNBy6zDTBxmVi6,699OTQXzgjhIYAHMy9RyPD4DdkRBBYG6Yk9Ka8tdJ9BW
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Sfera Ebbasta,23TFHmajVfBtlRx5MXqgoz,Abracadabra|Macarena,00GL4Z17JRVax2wH1gxX09|1bqkKZLW9sty7xinApVXW1,699OTQXzgjhIYAHMy9RyPD23TFHmajVfBtlRx5MXqgoz
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Dope Boy's Diary|Stupid Again,3JMobgADg97Jbw3Pe12i5t|4CR51828GvcKA3psgXdWBy,699OTQXzgjhIYAHMy9RyPD2jku7tDXc6XoB6MO2hFuqg
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Ares,0mu2XgmjPZTDWTcC15EM1a,Banii Mei Fac Cardio,3sUHG9beDhEZPNeAcY8suI,699OTQXzgjhIYAHMy9RyPD0mu2XgmjPZTDWTcC15EM1a
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Bvcovia,5CqmNRrmp3UP3NGccmlKHR,Banii Mei Fac Cardio,3sUHG9beDhEZPNeAcY8suI,699OTQXzgjhIYAHMy9RyPD5CqmNRrmp3UP3NGccmlKHR
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Keed,0cxGXbq93iJdSmql4iqHol,Regele|Succesul,1cSswp1Jz6moVou3B9VXV1|6czzzFuxSEYhwpj2JHVNys,699OTQXzgjhIYAHMy9RyPD0cxGXbq93iJdSmql4iqHol
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Dj Sfera,41gj3lZnTOhVsORQ9EHQAz,Regele,1cSswp1Jz6moVou3B9VXV1,699OTQXzgjhIYAHMy9RyPD41gj3lZnTOhVsORQ9EHQAz
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Rich Gang,6h2J3dxLnTyURwIUBumKog,Blue Emerald,51oz0w7kcS1enlNgAf2S0e,699OTQXzgjhIYAHMy9RyPD6h2J3dxLnTyURwIUBumKog
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Mitza,30cvvMHImCrRielEm0VnQP,Tare Frate,2ngx7FkG5cAtCqEOvjIha4,699OTQXzgjhIYAHMy9RyPD30cvvMHImCrRielEm0VnQP
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Satra B.E.N.Z.,3ZxemCGQmRuqoBPhQP5Gut,Bernabeu,2QQsmA7eMPuFIBxSplKPdE,699OTQXzgjhIYAHMy9RyPD3ZxemCGQmRuqoBPhQP5Gut
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,A1 x J1,1WO1hFAkFbeo9tV3uVX7Dy,Latest Trends,2IEap42yYR8zuK17wduIlp,699OTQXzgjhIYAHMy9RyPD1WO1hFAkFbeo9tV3uVX7Dy
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Bree Runway,58hqTaCiqGrMsNmmm3qL7w,ATM,6hBkKDOpISuo4z4yPS1JOm,699OTQXzgjhIYAHMy9RyPD58hqTaCiqGrMsNmmm3qL7w
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Missy Elliott,2wIVse2owClT7go1WT98tk,ATM,6hBkKDOpISuo4z4yPS1JOm,699OTQXzgjhIYAHMy9RyPD2wIVse2owClT7go1WT98tk
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,The Game,15y59sDKRaKmKuw2GeCRcQ,699OTQXzgjhIYAHMy9RyPD6fxyWrfmjcbj5d12gXeiNV
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Big Sean,0c173mlxpT3dSFRgMO8XPh,Freshman 10 (Freestyle) - 10th Anniversary,19LBCcZBjoDKIwjzPXvMZ0,699OTQXzgjhIYAHMy9RyPD0c173mlxpT3dSFRgMO8XPh
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,Free Promo,6JXTIgYZkTl0Ya9mNzAX5Z,699OTQXzgjhIYAHMy9RyPD3tJoFztHeIJkJWMrx0td2f
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,ArrDee,7m0BsF0t3K9WQFgKoPejfk,Oliver Twist,519GMoXv7gUwuyOJNIFUO0,699OTQXzgjhIYAHMy9RyPD7m0BsF0t3K9WQFgKoPejfk
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Loyle Carner,4oDjh8wNW5vDHyFRrDYC4k,Yesterday,5887TbDnKYNAJ5vwIkxFtx,699OTQXzgjhIYAHMy9RyPD4oDjh8wNW5vDHyFRrDYC4k
